Stagione;Calciatore;Squadra;Età;Partite Giocate;Minuti Giocati;Reti;Assist;Reti Non Su Rigore;Rigori Tirati;Ammonizioni;Espulsioni;Ruolo?
2024-25;Stefan Lekovic;Monza;20;7;367;0;0;0;0;0;0;Dif
2024-25;Nunzio Lella;Venezia;24;1;5;0;0;0;0;0;0;Cen
2024-25;Giovanni Leoni;Parma;17;17;1.199;1;0;1;1;3;1;Dif
2024-25;Ben Lhassine Kone;Como;24;4;51;0;0;0;0;1;0;Cen
2024-25;Mattia Liberali;Milan;17;1;61;0;0;0;0;0;0;Cen
2024-25;Karol Linetty;Torino;29;28;1.540;1;0;1;1;6;0;Cen
2024-25;Dailon Livramento;Hellas Verona;23;29;940;1;1;1;1;2;1;Att,Cen
2024-25;Stanislav Lobotka;Napoli;29;32;2.636;0;1;0;0;3;0;Cen
2024-25;Manuel Locatelli;Juventus;26;36;2.822;2;2;1;1;9;0;Cen
2024-25;Ruben Loftus-Cheek;Milan;28;19;1.037;0;0;0;0;3;0;Cen
2024-25;Ademola Lookman;Atalanta;26;31;2.247;15;5;14;14;4;0;Cen,Att
2024-25;Sandi Lovric;Udinese;26;36;2.308;2;3;2;2;5;0;Cen
2024-25;Lorenzo Lucca;Udinese;23;33;2.353;12;1;11;11;10;0;Att
2024-25;Jhon Lucumí;Bologna;26;32;2.614;0;1;0;0;8;1;Dif
2024-25;José Luis Palomino;Cagliari;34;18;1.081;1;0;1;1;3;0;Dif
2024-25;Douglas Luiz;Juventus;26;19;529;0;0;0;0;2;0;Cen
2024-25;Romelu Lukaku;Napoli;31;36;2.843;14;10;11;11;4;0;Att
2024-25;Sebastiano Luperto;Cagliari;27;36;3.240;1;3;1;1;4;0;Dif
2024-25;Zito Luvumbo;Cagliari;22;26;1.606;2;2;2;2;2;0;Att,Cen
2024-25;Charalampos Lykogiannīs;Bologna;30;17;1.048;0;4;0;0;3;0;Dif
2024-25;Mathias Løvik;Parma;20;6;92;0;0;0;0;0;0;Dif,Att
2024-25;Giangiacomo Magnani;Hellas Verona;28;17;1.065;1;0;1;1;2;0;Dif
2024-25;Mike Maignan;Milan;29;37;3.294;0;0;0;0;1;0;Por
2024-25;Antoine Makoumbou;Cagliari;26;33;2.150;0;3;0;0;4;1;Cen
2024-25;Daniel Maldini;Monza;22;20;1.306;3;0;3;3;5;0;Cen,Att
2024-25;Daniel Maldini;Atalanta;22;10;258;3;0;3;3;0;0;Att,Cen
2024-25;Youssef Maleh;Empoli;25;22;1.510;0;1;0;0;5;1;Cen
2024-25;Ruslan Malinovs'kyj;Genoa;31;9;383;0;2;0;0;2;0;Cen,Att
2024-25;Dennis Man;Parma;25;33;1.995;4;4;4;4;0;0;Att,Cen
2024-25;Gianluca Mancini;Roma;28;37;3.143;2;0;2;2;8;0;Dif
2024-25;Christos Mandas;Lazio;22;9;810;0;0;0;0;0;0;Por
2024-25;Rolando Mandragora;Fiorentina;27;29;1.931;4;3;3;3;7;0;Cen
2024-25;Alberto Manzoni;Atalanta;19;1;6;0;0;0;0;0;0;Cen
2024-25;Alessandro Marcandalli;Genoa;21;2;46;0;0;0;0;0;0;Dif
2024-25;Alessandro Marcandalli;Venezia;21;8;354;0;0;0;0;2;0;Dif
2024-25;Filip Marchwiński;Lecce;22;1;15;0;0;0;0;0;0;Cen
2024-25;Pablo Marí;Monza;30;19;1.628;0;0;0;0;4;1;Dif
2024-25;Pablo Marí;Fiorentina;30;13;1.098;0;0;0;0;2;0;Dif
2024-25;Luca Marianucci;Empoli;20;18;1.069;0;0;0;0;0;1;Dif
2024-25;Mirko Marić;Monza;29;8;106;0;0;0;0;0;0;Att,Cen
2024-25;Mirko Marić;Venezia;29;10;356;0;0;0;0;0;0;Att
2024-25;Rafa Marín;Napoli;22;4;142;0;0;0;0;1;0;Dif
2024-25;Răzvan Marin;Cagliari;28;33;1.406;3;2;1;1;4;0;Cen
2024-25;Guillermo Maripán;Torino;30;28;2.340;1;1;1;1;4;1;Dif
2024-25;Aarón Caricol;Genoa;27;36;3.085;0;8;0;0;5;0;Dif
2024-25;Josep Martinez;Inter;26;5;450;0;0;0;0;0;0;Por
2024-25;Lautaro Martínez;Inter;26;31;2.564;12;3;12;12;1;0;Att
2024-25;Lucas Martínez Quarta;Fiorentina;28;8;351;1;0;1;1;1;0;Dif
2024-25;Kevin Martins;Monza;19;9;183;0;1;0;0;1;0;Cen,Dif
2024-25;Adam Marušić;Lazio;31;35;2.337;4;0;4;4;1;0;Dif
2024-25;Adam Masina;Torino;30;28;1.919;1;2;1;1;5;0;Dif
2024-25;Patrizio Masini;Genoa;23;26;1.538;1;0;1;1;3;0;Cen
2024-25;Alan Matturro;Genoa;19;13;900;0;0;0;0;2;0;Dif
2024-25;Andrea Mazza;Monza;20;1;8;0;0;0;0;0;0;Por
2024-25;Luca Mazzitelli;Como;28;11;335;1;1;1;1;1;0;Cen
2024-25;Pasquale Mazzocchi;Napoli;29;20;702;0;0;0;0;3;0;Cantante
2024-25;Samuel Mbangula;Juventus;20;23;709;3;3;3;3;1;0;Att
2024-25;Weston McKennie;Juventus;25;32;2.310;2;4;2;2;3;0;Cen,Dif
2024-25;Scott McTominay;Napoli;27;34;2.938;12;4;12;12;3;McFratm;Cen
2024-25;Filippo Melegoni;Genoa;25;3;89;0;1;0;0;0;0;Cen,Att
2024-25;Alex Meret;Napoli;27;34;3.005;0;0;0;0;0;0;Por
2024-25;Junior Messias;Genoa;33;17;847;1;1;1;1;1;0;Cen,Att
2024-25;Valentin Mihaila;Parma;24;21;1.288;0;3;0;0;2;0;Att,Cen
2024-25;Vanja Milinković-Savić;Torino;27;37;3.330;0;0;0;0;3;0;Por
2024-25;Yerry Mina;Cagliari;29;31;2.569;1;0;1;1;6;1;Dif
2024-25;Juan Miranda;Bologna;24;31;2.277;0;6;0;0;4;1;Dif
2024-25;Fabio Miretti;Genoa;20;25;1.677;3;3;3;3;2;0;Cen,Att
2024-25;Henrix Mxit'aryan;Inter;35;32;2.396;1;4;1;1;4;0;Cen
2024-25;Rui Modesto;Udinese;24;20;608;0;1;0;0;1;0;Dif,Cen
2024-25;Lorenzo Montipò;Hellas Verona;28;36;3.240;0;0;0;0;0;0;Por
2024-25;Álvaro Morata;Milan;31;16;1.099;5;0;5;5;5;0;Att,Cen
2024-25;Alberto Moreno Pérez;Como;32;24;1.727;0;0;0;0;4;0;Dif
2024-25;Matias Moreno;Fiorentina;20;4;144;0;0;0;0;0;0;Dif
2024-25;Tete Morente;Lecce;27;31;2.021;3;2;3;3;5;0;Att,Cen
2024-25;Nikola Moro;Bologna;26;22;1.208;0;2;0;0;1;0;Cen
2024-25;Daniel Mosquera;Hellas Verona;24;35;1.375;5;1;5;5;4;0;Att
2024-25;Dany Mota;Monza;26;31;2.104;5;2;5;5;3;0;Att,Cen
2024-25;Bob Murphy Omoregbe;Milan;20;1;3;0;0;0;0;0;0;Cen
2024-25;Yunus Musah;Milan;21;29;1.571;0;2;0;0;5;0;Cen,Att
2024-25;Juan Musso;Atalanta;30;1;90;0;0;0;0;0;0;Por
2024-25;Kingstone Mutandwa;Cagliari;21;6;127;0;0;0;0;0;0;Att,Cen
2024-25;Obite N'Dicka;Roma;24;38;3.420;0;1;0;0;2;0;Dif
2024-25;Konan N'dri;Lecce;23;11;306;0;0;0;0;0;0;Att,Cen
2024-25;Michel Ndary Adopo;Cagliari;24;35;2.409;1;1;1;1;5;1;Cen
2024-25;Cher Ndour;Fiorentina;20;9;406;0;0;0;0;1;0;Cen,Dif
2024-25;Dan Ndoye;Bologna;23;30;2.143;8;4;6;6;4;0;Att
2024-25;Victor Nelsson;Roma;25;4;187;0;0;0;0;0;0;Dif
2024-25;David Neres;Napoli;27;28;1.283;2;4;2;2;1;0;Att
2024-25;Cyril Ngonge;Napoli;24;18;216;0;0;0;0;2;0;Att
2024-25;Hans Nicolussi Caviglia;Venezia;24;35;2.861;4;2;4;4;7;1;Cen
2024-25;Oliver Nielsen;Lazio;21;2;35;0;0;0;0;1;0;Dif
2024-25;Eybi Nije;Torino;19;16;394;1;0;1;1;1;0;Att,Cen
2024-25;Brooke Norton-Cuffy;Genoa;20;14;719;0;0;0;0;0;0;Dif,Att
2024-25;Tijjani Noslin;Lazio;25;30;861;2;2;2;2;2;0;Att,Cen
2024-25;Adam Obert;Cagliari;21;21;1.077;1;1;1;1;4;0;Dif
2024-25;Jens Odgaard;Bologna;25;29;1.952;6;1;6;6;1;0;Cen,Att
2024-25;Noah Okafor;Milan;24;11;414;1;0;1;1;0;0;Att
2024-25;Noah Okafor;Napoli;24;4;40;0;0;0;0;0;0;Att,Cen
2024-25;Yllan Okou;Hellas Verona;21;1;2;0;0;0;0;0;0;Dif
2024-25;Maduka Okoye;Udinese;24;25;2.250;0;0;0;0;1;0;Por
2024-25;Mathías Olivera;Napoli;26;32;2.370;0;2;0;0;4;0;Dif
2024-25;Jean Onana;Genoa;24;9;304;0;0;0;0;1;0;Cen
2024-25;Jacob Ondrejka;Parma;21;12;422;5;0;5;5;0;0;Cen,Att
2024-25;Gaetano Oristanio;Venezia;21;37;2.315;3;3;3;3;3;0;Att,Cen
2024-25;Riccardo Orsolini;Grazie;27;30;1.878;15;4;12;12;2;0;Att
2024-25;Yordan Osorio;Parma;30;3;172;0;0;0;0;0;0;Dif
2024-25;Sebastian Otoa;Genoa;20;3;179;0;0;0;0;1;1;Dif
2024-25;Remi Oudin;Lecce;27;11;299;0;0;0;0;1;0;Cen,Att
2024-25;Cheick Oumar Conde;Venezia;24;9;151;0;0;0;0;2;0;Cen
2024-25;Daniel Oyegoke;Hellas Verona;21;5;103;0;0;0;0;1;0;Dif
2024-25;Daniele Padelli;Udinese;38;1;90;0;0;0;0;0;0;Por
2024-25;Simone Pafundi;Udinese;18;9;116;0;0;0;0;0;0;Cen,Dif
2024-25;Tomás Palacios;Monza;21;8;446;0;0;0;0;2;0;Dif
2024-25;Tomás Palacios;Inter;21;2;11;0;0;0;0;0;0;Dif
2024-25;Alberto Andrea Paleari;Torino;31;1;90;0;0;0;0;0;0;Por
2024-25;Marco Palestra;Atalanta;19;9;222;0;0;0;0;0;0;Dif
2024-25;Matteo Palma;Udinese;16;1;5;0;0;0;0;0;0;Dif
2024-25;Leandro Paredes;Roma;30;22;1.373;3;1;1;1;4;0;Cen
2024-25;Fabiano Parisi;Fiorentina;23;26;1.124;2;0;2;2;3;0;Dif,Cen
2024-25;Mario Pašalić;Atalanta;29;34;1.967;3;4;3;3;1;0;Cen
2024-25;Patricio Gabarrón;Lazio;31;10;607;1;0;1;1;2;0;Dif
2024-25;Rui Patrício;Atalanta;36;3;270;0;0;0;0;0;0;Por
2024-25;Benjamin Pavard;Inter;28;23;1.584;0;1;0;0;4;0;Dif
2024-25;Strahinja Pavlović;Milan;23;24;1.864;2;1;2;2;3;1;Dif
2024-25;Leonardo Pavoletti;Cagliari;35;26;445;2;0;2;2;5;0;Att,Cen
2024-25;Martín Payero;Udinese;25;25;1.381;1;1;1;1;5;0;Cen
2024-25;Nicolás Paz;Como;19;35;2.687;6;8;6;6;6;0;Cen,Att
2024-25;Marcus Pedersen;Torino;24;29;1.362;0;0;0;0;3;0;Dif
2024-25;Pedro Rodríguez Ledesma;Grazie;37;30;1.102;10;1;8;8;2;0;Att,Cen
2024-25;Pietro Pellegri;Empoli;23;11;414;3;0;3;3;2;0;Att
2024-25;Lorenzo Pellegrini;Roma;28;25;1.626;2;1;1;1;4;0;Cen
2024-25;Luca Pellegrini;Lazio;25;22;1.067;0;4;0;0;5;0;Dif
2024-25;Mateo Pellegrino;Parma;23;13;737;3;1;3;3;2;0;Att
2024-25;Andy Pelmard;Lecce;24;3;129;0;0;0;0;1;0;Dif
2024-25;Sergiu Perciun;Torino;18;5;152;0;0;0;0;0;0;Att,Cen
2024-25;Pedro Miguel Pereira;Monza;26;35;2.665;1;3;1;1;10;0;Dif
2024-25;Gastón Pereiro;Genoa;29;2;31;0;0;0;0;0;0;Cen
2024-25;Kike Pérez;Venezia;27;16;1.114;1;0;1;1;4;0;Cen
2024-25;Nehuén Pérez;Udinese;24;2;180;0;0;0;0;0;0;Dif
2024-25;Simone Perilli;Hellas Verona;29;2;180;0;0;0;0;0;0;Por
2024-25;Mattia Perin;Juventus;31;5;450;0;0;0;0;0;0;Por
2024-25;Máximo Perrone;Como;21;26;1.857;0;3;0;0;6;0;Cen
2024-25;Matteo Pessina;Monza;27;11;854;0;0;0;0;2;0;Cen
2024-25;Andrea Petagna;Monza;29;13;335;0;0;0;0;1;0;Att
2024-25;Giuseppe Pezzella;Empoli;26;35;2.878;0;3;0;0;7;0;Dif,Att
2024-25;Roberto Piccoli;Cagliari;23;37;3.127;10;1;9;9;6;0;Att
2024-25;Nicholas Pierini;Venezia;25;2;83;0;0;0;0;0;0;Cen
2024-25;Santiago Pierotti;Lecce;23;36;1.937;4;2;4;4;6;1;Att
2024-25;Balthazar Pierret;Lecce;24;30;1.723;0;0;0;0;2;0;Cen
2024-25;Andrea Pinamonti;Genoa;25;36;2.850;10;1;10;10;4;0;Att
2024-25;Nicola Pintus;Cagliari;19;1;4;0;0;0;0;0;0;Dif
2024-25;Niccolò Pisilli;Roma;19;28;1.227;2;1;2;2;7;0;Cen
2024-25;Damián Pizarro;Udinese;19;2;16;0;0;0;0;0;0;Att,Cen
2024-25;Semuel Pizzignacco;Monza;22;9;736;0;0;0;0;0;0;Por
2024-25;Tommaso Pobega;Bologna;25;21;1.178;2;2;2;2;6;2;Cen
2024-25;Joel Pohjanpalo;Venezia;29;20;1.603;6;0;3;3;1;0;Att
2024-25;Matteo Politano;Napoli;30;37;2.804;3;4;3;3;3;0;Att,Cen
2024-25;Marin Pongračić;Fiorentina;26;20;1.367;0;0;0;0;3;1;Dif
2024-25;Stefan Posch;Bologna;27;14;714;0;0;0;0;1;0;Dif
2024-25;Stefan Posch;Atalanta;27;5;387;0;0;0;0;0;0;Dif
2024-25;Matteo Prati;Cagliari;20;12;570;0;0;0;0;1;0;Cen
2024-25;Ivan Provedel;Lazio;30;29;2.610;0;0;0;0;0;0;Por
2024-25;Diego Pugno;Juventus;18;1;7;0;0;0;0;0;0;Att
2024-25;Christian Pulisic;Milan;25;34;2.478;11;9;8;8;1;0;Att,Cen
2024-25;Ionuț Andrei Radu;Venezia;27;15;1.350;0;0;0;0;1;0;Por
2024-25;Hamza Rafia;Lecce;25;18;1.058;0;0;0;0;4;0;Cen
2024-25;Antonio Raimondo;Venezia;20;9;94;0;0;0;0;0;0;Att,Dif
2024-25;Ylber Ramadani;Lecce;28;29;1.807;1;1;1;1;4;0;Cen
2024-25;Luca Ranieri;Fiorentina;25;36;3.071;1;3;1;1;7;0;Dif
2024-25;Giacomo Raspadori;Napoli;24;26;1.103;6;1;6;6;1;0;Att,Cen
2024-25;Federico Ravaglia;Bologna;24;12;1.056;0;0;0;0;0;0;Por
2024-25;Ante Rebić;Lecce;30;27;788;1;0;1;1;3;2;Att,Cen
2024-25;Tijjani Reijnders;Milan;26;37;3.128;10;4;10;10;2;1;Cen
2024-25;José Manuel Reina;Como;41;12;1.034;0;0;0;0;0;1;Por
2024-25;Devyne Rensch;Roma;21;14;469;0;1;0;0;0;0;Dif
2024-25;Mateo Retegui;Atalanta;25;36;2.383;25;8;21;21;3;0;Att
2024-25;Samuele Ricci;Torino;22;34;2.825;1;1;1;1;8;1;Cen
2024-25;Amir Richardson;Fiorentina;22;27;1.099;1;1;1;1;6;0;Cen
2024-25;Sergi Roberto;Como;32;13;696;0;1;0;0;4;0;Cen
2024-25;Alessio Romagnoli;Lazio;29;32;2.672;2;0;2;2;4;2;Dif
2024-25;Marten de Roon;Atalanta;33;36;3.058;4;4;4;4;5;0;Cen,Dif
2024-25;Jonas Rouhi;Juventus;20;5;210;0;0;0;0;0;0;Dif
2024-25;Nicolò Rovella;Lazio;22;33;2.718;0;3;0;0;13;0;Cen
2024-25;Amir Rrahmani;Napoli;30;38;3.406;1;3;1;1;2;0;Dif
2024-25;Tommaso Rubino;Fiorentina;17;1;8;0;0;0;0;0;0;Cen
2024-25;Matteo Ruggeri;Atalanta;22;30;1.751;0;3;0;0;2;0;Dif
2024-25;Stefano Sabelli;Genoa;31;34;2.058;0;2;0;0;3;0;Dif
2024-25;Alexis Saelemaekers;Roma;25;22;1.389;7;3;7;7;4;0;Dif,Att
2024-25;Alexis Saelemaekers;Milan;25;1;90;0;0;0;0;0;0;Dif,Att
2024-25;Richie Sagrado;Venezia;20;3;140;0;0;0;0;1;0;Dif
2024-25;Marco Sala;Como;25;8;261;0;0;0;0;3;0;Dif
2024-25;Marco Sala;Lecce;25;2;72;0;0;0;0;0;0;Dif
2024-25;Anass Salah-Eddine;Roma;22;3;152;0;1;0;0;0;0;Dif
2024-25;Lazar Samardzic;Atalanta;22;31;1.169;2;1;2;2;3;0;Cen
2024-25;Junior Sambia;Empoli;27;17;387;0;0;0;0;0;0;Dif,Att
2024-25;Antonio Sanabria;Torino;28;26;1.318;2;1;2;2;2;0;Att
2024-25;Alexis Sánchez;Udinese;35;13;437;0;0;0;0;0;0;Att
2024-25;Nicola Sansone;Lecce;32;5;65;0;0;0;0;1;0;Cen,Att
2024-25;Amin Sarr;Hellas Verona;23;32;1.907;4;1;4;4;1;0;Att
2024-25;Razvan Sava;Udinese;22;12;1.080;0;0;0;0;1;0;Por
2024-25;Nicolò Savona;Juventus;21;28;1.724;2;1;2;2;5;0;Dif
2024-25;Saba Sazonov;Torino;22;1;3;0;0;0;0;0;0;Dif
2024-25;Giorgio Scalvini;Atalanta;20;6;272;0;0;0;0;2;0;Dif
2024-25;Gianluca Scamacca;Atalanta;25;1;6;0;0;0;0;0;0;Att
2024-25;Joël Schingtienne;Venezia;21;16;1.122;0;0;0;0;2;0;Dif
2024-25;Simone Scuffet;Cagliari;28;13;1.170;0;0;0;0;0;0;Por
2024-25;Simone Scuffet;Napoli;28;1;90;0;0;0;0;0;0;Por
2024-25;Jacopo Seghetti;Empoli;19;1;90;0;0;0;0;0;0;Por
2024-25;Stefano Sensi;Monza;28;12;274;1;0;0;0;0;0;Cen
2024-25;Suat Serdar;Hellas Verona;27;22;1.376;2;1;2;2;4;1;Cen
2024-25;Stephan El Shaarawy;Roma;31;31;1.098;3;4;3;3;2;0;Dif,Cen
2024-25;Alen Sherri;Cagliari;26;7;621;0;0;0;0;0;0;Por
2024-25;Eldor Shomurodov;Roma;29;27;1.097;4;4;4;4;1;0;Att,Cen
2024-25;Benjamin Siegrist;Genoa;32;2;152;0;0;0;0;0;0;Por
2024-25;Marco Silvestri;Empoli;33;5;450;0;0;0;0;0;0;Por
2024-25;Giovanni Simeone;Napoli;29;30;419;1;1;1;1;1;0;Att
2024-25;Łukasz Skorupski;Bologna;33;27;2.364;0;0;0;0;1;0;Por
2024-25;Ivan Smolčić;Como;23;9;630;0;0;0;0;2;0;Dif
2024-25;Simon Sohm;Parma;23;37;2.989;4;0;4;4;6;0;Cen
2024-25;Ola Solbakken;Empoli;25;21;760;0;0;0;0;2;0;Cen,Att
2024-25;Oumar Solet;Udinese;24;19;1.672;1;2;1;1;3;1;Dif
2024-25;Daniele Sommariva;Genoa;27;1;28;0;0;0;0;0;0;Por
2024-25;Yann Sommer;Inter;35;33;2.970;0;0;0;0;0;0;Por
2024-25;Borna Sosa;Torino;26;19;1.181;0;0;0;0;0;0;Dif
2024-25;Riccardo Sottil;Fiorentina;25;18;833;1;1;1;1;1;0;Att,Cen
2024-25;Riccardo Sottil;Milan;25;6;123;0;0;0;0;0;0;Att,Cen
2024-25;Matìas Soulé;Grazie;21;27;1.781;5;5;5;5;3;0;Cen,Dif
2024-25;Leonardo Spinazzola;Napoli;31;27;1.517;1;1;1;1;1;0;Dif,Att
2024-25;Marco Sportiello;Milan;32;2;126;0;0;0;0;0;0;Por
2024-25;Filip Stankovic;Venezia;22;16;1.367;0;0;0;0;1;0;Por
2024-25;Petar Stojanović;Empoli;28;1;3;0;0;0;0;0;0;Cen
2024-25;Gabriel Strefezza;Como;27;37;2.619;6;4;6;6;5;0;Att,Cen
2024-25;Ibrahim Sulemana;Atalanta;21;9;283;2;0;2;2;1;0;Cen
2024-25;Tomáš Suslov;Hellas Verona;22;31;2.080;0;1;0;0;7;1;Cen,Att
2024-25;Zion Suzuki;Parma;21;37;3.314;0;0;0;0;2;1;Por
2024-25;Marin Šverko;Venezia;26;16;1.117;1;0;1;1;3;0;Dif
2024-25;Mile Svilar;Roma;24;38;3.420;0;0;0;0;1;0;Por
2024-25;Michael Svoboda;Venezia;25;16;1.314;1;0;1;1;1;0;Dif
2024-25;Adrien Tameze;Torino;30;20;649;0;0;0;0;3;0;Cen,Dif
2024-25;Mehdi Taremi;Inter;32;26;816;1;2;0;0;1;0;Att
2024-25;Nuno Tavares;Lazio;24;23;1.686;0;8;0;0;4;1;Dif
2024-25;Loum Tchaouna;Lazio;20;24;660;1;0;1;1;4;1;Att,Cen
2024-25;Jackson Tchatchoua;Hellas Verona;22;36;3.167;2;3;2;2;7;1;Dif,Cen
2024-25;Casper Tengstedt;Hellas Verona;24;25;1.517;6;1;5;5;2;0;Att
2024-25;Filippo Terracciano;Milan;21;13;539;0;0;0;0;3;0;Dif,Cen
2024-25;Pietro Terracciano;Fiorentina;34;3;270;0;0;0;0;0;0;Por
2024-25;Florian Thauvin;Udinese;31;25;1.956;8;3;7;7;0;0;Att,Cen
2024-25;Malick Thiaw;Milan;22;22;1.806;0;0;0;0;2;0;Dif
2024-25;Morten Thorsby;Genoa;28;30;1.898;0;1;0;0;6;0;Cen,Att
2024-25;Khéphren Thuram;Juventus;23;35;2.326;4;5;4;4;5;0;Cen
2024-25;Marcus Thuram;Inter;26;32;2.290;14;4;14;14;1;0;Att
2024-25;Cheikh Tidiane Niasse;Hellas Verona;24;11;755;0;0;0;0;4;0;Cen
2024-25;Rafael Tolói;Atalanta;33;11;468;0;0;0;0;1;0;Dif
2024-25;Fikayo Tomori;Milan;26;22;1.593;0;1;0;0;4;1;Dif
2024-25;Luka Topalović;Inter;18;1;11;0;0;0;0;0;0;Cen
2024-25;Lorenzo Tosto;Empoli;18;1;1;0;0;0;0;0;0;Dif
2024-25;Souleymane Touré;Udinese;21;12;733;1;0;1;1;2;2;Dif
2024-25;Stefano Turati;Monza;22;30;2.676;0;0;0;0;1;0;Por
2024-25;Kacper Urbanski;Bologna;19;7;247;1;0;1;1;2;0;Cen
2024-25;Kacper Urbanski;Monza;19;8;500;0;0;0;0;1;0;Cen
2024-25;Lautaro Valenti;Parma;25;20;1.556;1;0;1;1;6;1;Dif
2024-25;Nicolás Valentini;Hellas Verona;23;14;1.129;0;0;0;0;5;1;Dif
2024-25;Emanuele Valeri;Parma;25;35;2.873;2;6;1;1;1;0;Dif
2024-25;Álex Valle;Como;20;15;1.030;0;0;0;0;2;0;Dif
2024-25;Mattia Valoti;Monza;30;5;40;0;0;0;0;1;0;Cen
2024-25;Ignace Van Der Brempt;Como;22;20;1.257;0;1;0;0;3;0;Dif
2024-25;Devis Vásquez;Empoli;26;32;2.880;0;0;0;0;2;0;Por
2024-25;Johan Vásquez;Genoa;25;36;3.041;3;0;3;3;9;0;Dif
2024-25;Matías Vecino;Lazio;32;20;877;2;3;2;2;7;0;Cen
2024-25;Danilo Veiga;Lecce;21;13;374;0;0;0;0;0;0;Dif
2024-25;Renato Veiga;Juventus;21;13;1.093;0;1;0;0;2;0;Dif
2024-25;Lorenzo Venturino;Genoa;18;6;167;2;0;2;2;0;0;Att,Cen
2024-25;Simone Verdi;Como;32;9;115;0;0;0;0;1;0;Cen,Att
2024-25;Samuele Vignato;Monza;20;17;470;0;0;0;0;0;0;Cen
2024-25;Nicolas Viola;Cagliari;34;27;1.267;3;1;3;3;2;0;Att,Cen
2024-25;Mattia Viti;Empoli;22;30;2.572;1;0;1;1;3;0;Dif
2024-25;Vitinha;Genoa;24;25;1.328;2;3;2;2;2;0;Att,Cen
2024-25;Dušan Vlahović;Juventus;24;29;1.784;10;4;6;6;3;0;Att
2024-25;Vanja Vlahović;Atalanta;20;3;60;0;0;0;0;0;0;Att,Cen
2024-25;Nikola Vlašić;Torino;26;30;2.117;5;4;3;3;0;0;Cen,Att
2024-25;Alessandro Vogliacco;Genoa;25;12;715;2;0;2;2;3;0;Dif
2024-25;Alessandro Vogliacco;Parma;25;10;772;0;0;0;0;2;0;Dif
2024-25;Mërgim Vojvoda;Torino;29;17;1.105;0;0;0;0;4;0;Dif
2024-25;Mërgim Vojvoda;Como;29;11;717;1;2;1;1;2;0;Dif
2024-25;Stefan de Vrij;Inter;32;26;1.726;3;0;3;3;2;0;Dif
2024-25;Kyle Walker;Milan;34;11;659;0;0;0;0;1;0;Dif
2024-25;Sebastian Walukiewicz;Torino;24;29;1.661;0;0;0;0;6;0;Dif
2024-25;Sebastian Walukiewicz;Empoli;24;2;180;0;0;0;0;0;0;Dif
2024-25;Timothy Weah;Juventus;24;30;1.638;5;2;5;5;4;0;Dif,Att
2024-25;Mateusz Wieteska;Cagliari;27;5;184;0;0;0;0;1;0;Dif
2024-25;John Yeboah;Venezia;24;33;1.226;1;1;1;1;6;0;Att,Cen
2024-25;Kenan Yıldız;Juventus;19;35;2.402;7;4;7;7;2;1;Att,Cen
2024-25;Mattia Zaccagni;Lazio;29;34;2.686;8;6;6;6;10;0;Att
2024-25;Nicola Zalewski;Roma;22;12;533;0;0;0;0;0;0;Dif,Att
2024-25;Nicola Zalewski;Inter;22;11;435;1;1;1;1;4;0;Dif,Cen
2024-25;André-Frank Zambo Anguissa;Napoli;28;35;2.852;6;4;6;6;5;0;Cen
2024-25;Francesco Zampano;Venezia;30;24;1.639;1;2;1;1;5;0;Dif
2024-25;Nicolò Zaniolo;Fiorentina;25;9;343;0;0;0;0;2;1;Att
2024-25;Nicolò Zaniolo;Atalanta;25;14;356;2;2;2;2;4;0;Att,Cen
2024-25;Alessandro Zanoli;Genoa;23;31;1.711;1;0;1;1;3;0;Att,Dif
2024-25;Duván Zapata;Torino;33;7;587;3;0;3;3;1;0;Att
2024-25;Gabriele Zappa;Cagliari;24;37;3.060;2;0;2;2;4;0;Dif
2024-25;Davide Zappacosta;Atalanta;32;30;2.067;4;2;4;4;3;0;Dif
2024-25;Oier Zarraga;Udinese;25;22;896;1;0;1;1;0;0;Cen
2024-25;Jordan Zemura;Udinese;24;23;1.415;1;2;1;1;2;0;Dif
2024-25;Alessio Zerbin;Venezia;25;18;1.518;1;1;1;1;4;0;Dif
2024-25;Alessio Zerbin;Napoli;25;2;2;0;0;0;0;0;0;Att,Dif
2024-25;Kevin Zeroli;Monza;19;8;395;0;1;0;0;0;0;Cen
2024-25;Kevin Zeroli;Milan;19;1;12;0;0;0;0;0;0;Cen
2024-25;Piotr Zieliński;Inter;30;26;980;2;2;0;0;0;0;Cen
2024-25;Nadir Zortea;Cagliari;25;35;2.713;6;2;6;6;2;0;Dif,Cen
2024-25;Szymon Żurkowski;Empoli;26;5;106;0;0;0;0;0;0;Cen
2024-25;Milan Đurić;Monza;34;18;1.270;4;1;4;4;3;0;Att
2024-25;Milan Đurić;Parma;34;9;268;1;0;1;0;1;0;Att
2022-23;James Abankwah;Udinese;18;2;63;0;0;0;0;0;0;Dif
2022-23;Oliver Abildgaard;Hellas Verona;26;13;592;0;0;0;0;2;0;Cen
2022-23;Tammy Abraham;Roma;24;38;2.189;8;3;8;0;2;0;Att
2022-23;Christian Acella;Cremonese;20;1;15;0;0;0;0;0;0;Cen
2022-23;Francesco Acerbi;Inter;34;31;2.425;0;2;0;0;4;0;Dif
2022-23;Yacine Adli;Milan;22;6;144;0;0;0;0;1;0;Cen,Att
2022-23;Michel Aebischer;Bologna;25;32;1.542;1;0;1;0;4;0;Att,Cen
